"query","long","lat"
"Willits,CA","-123.36573","39.525958"
"Harrah,OK","-97.16364","35.48951"
"Wataga,IL","-90.27985","41.02532"
"West Danville,VT","-72.222424","44.393366"
"Henderson,AR","-92.195113","36.410457"
"Denton,TX","-97.146038","33.220974"
"Whitinsville,MA","-71.66895","42.11488"
"Lindsay,CA","-119.08816","36.20301"
"Russell,KS","-98.784797","38.905159"
"Zebulon,GA","-84.321736","33.077371"
"Shrewsbury,PA","-76.67969","39.76871"
"Sebree,KY","-87.636436","37.570081"
"West Covina,CA","-117.937007","34.066964"
"Franklin,NJ","-74.593439","41.115723"
"Rhome,TX","-97.47197","33.05346"
"Skowhegan,ME","-69.593975","44.769303"
"Marksville,LA","-92.019522","31.114424"
"Pittsfield,IL","-90.798482","39.615433"
"Huntsvile,AL","-86.584678","34.753838"
"Bridgeville,DE","-75.60437","38.74261"
"Catonsvill,MD","-76.74241","39.26461"
"new castle,PA","-80.300736","40.964516"
"Fort Polk,LA","-91.525832","31.607076"
"Sheffield,IL","-89.73732","41.35837"
"The Colony,TX","-96.901605","33.077136"
"Woodridge,IL","-88.041731","41.736788"
"Albrightsville,PA","-75.560751","41.012618"
"Marietta,MN","-96.440184","45.067384"
"Granville Summit,PA","-76.77912","41.71785"
"Fillmore,WI","-88.060649","43.498332"
"McKean County,PA","-75.237611","40.244976"
"Bison,KS","-99.195772","38.563156"
"Gulfport,MS","-89.102426","30.382966"
"Jerome,MI","-84.468662","42.029587"
"Livingston,IL","-89.769571","38.971118"
"Donner Summit,CA","-120.790283","37.530414"
"Macedon,NY","-77.31345","43.110807"
"Malverne,NY","-73.673324","40.674652"
"Lebanon,OR","-122.827457","44.526381"
"Sale Creek,TN","-85.104336","35.388975"
"Moscow Mills,MO","-90.913818","38.948248"
"Findley Lake,NY","-79.737701","42.133206"
"Luna,LA","-92.222083","32.325151"
"Brison City,NC","-83.44672","35.429772"
"Camillus,NY","-76.348012","43.049756"
"Cane Hill,AR","-94.444142","35.847701"
"Toms RIver,NJ","-74.160429","39.979031"
"Smyrna,DE","-75.60465","39.29983"
"LaFayette,GA","-85.281914","34.704526"
"Choctaw Beach,FL","-86.343279","30.471309"
"Wauconda,IL","-88.13925","42.25891"
"Summerville,SC","-80.18854","33.051384"
"Seven Valleys,PA","-76.76858","39.85566"
"Atkinson,NH","-71.147","42.83842"
"Surfside,FL","-80.125601","25.878429"
"Jefforsonville,IN","-85.74311","38.29119"
"Indian Springs,NV","-115.645121","36.511372"
"Loretto,NE","-98.08062","41.764733"
"Myrtle Point,OR","-124.136075","43.020023"
"Continental Divide,NM","-108.31535","35.42503"
"Oneida,NY","-75.640944","43.047755"
"Ridgefield,WA","-122.7426","45.81512"
"Batavia,IA","-92.1674","40.99418"
"Crestview,FL","-86.591616","30.763783"
"Mehoopany,PA","-76.06048","41.56341"
"Valencia,CA","-118.553789","34.465755"
"Mt. Vernon,TX","-96.087622","29.354446"
"Copley,OH","-81.644569","41.098944"
"Brothers,OR","-120.60333","43.81374"
"Firth,ID","-112.18303","43.30519"
"Teays Valley,WV","-80.123641","39.416682"
"Freedom,NH","-71.093154","43.823704"
"Stonyford,CA","-122.431045","39.28207"
"Royalton,IL","-89.11452","37.87699"
"West Valley City,UT","-112.00105","40.691613"
"Landers,Ca","-116.524124","34.310323"
"Randolph,NH","-71.155466","44.504596"
"Hamden,CT","-72.938747","41.372723"
"Rolla,MO","-91.797641","37.898204"
"Elkland,PA","-77.31081","41.98618"
"Murphy,TX","-96.613049","33.015121"
"Tallassee,TN","-83.992315","35.584404"
"Westfeild,WI","-89.478459","43.848698"
"Port Royal,PA","-77.38554","40.53341"
"Lakeland,WA","-117.704938","47.550997"
"Henning,TN","-89.696162","35.659259"
"Swarthmore,PA","-75.344083","39.897162"
"Hermosa Beach,CA","-118.39952","33.86224"
"Troy to Montgomery,AL","-86.312553","32.356282"
"McHenry City,IL","-88.444346","42.318421"
"Ada,OK","-96.685325","34.748961"
"Los Altos Hills,CA","-122.137464","37.379663"
"Badger,IA","-94.14607","42.61441"
"Southington,CT","-72.871945","41.604786"
"Topanga Canyon,CA","-118.590362","34.101118"
"Newell area,SD","-103.762949","43.704516"
"Johnson CIty,NY","-75.95881","42.11563"
"Huntsville,TN","-84.449208","36.354403"
"Melrose,NM","-103.564506","34.50512"
"Milford,KS","-96.874028","39.127855"
"Douglas Island,AK","-134.401308","58.279923"
"Indian Heights,IN","-86.169537","40.531266"
"Glendale,KY","-85.90552","37.60173"
"Fairplay,CO","-105.885893","39.149"
"Midland,WA","-122.448831","47.153041"
"Cranston,RI","-71.435251","41.7917"
"Brogue,PA","-76.467305","39.860758"
"Fremont,CA","-121.988572","37.54827"
"Palm Desert,CA","-116.339766","33.76437"
"East Patchogue,NY","-72.996219","40.767043"
"Orient,OH","-83.15186","39.80284"
"North Kenai,AK","-165.38184","64.494461"
"Wheatland,IA","-90.83959","41.8303"
"East Prairie,MO","-89.334246","36.758552"
"Ft. Meade,MD","-76.913497","38.897438"
"North Haledon,NJ","-74.185978","40.955098"
"Peru,VT","-72.89788","43.2298"
"Trinadad,CO","-103.354233","37.244567"
"Rich Hill,MO","-94.360832","38.096228"
"Big Cypress Parks,FL","-86.26979","30.362178"
"Windham,NY","-74.231589","42.320273"
"Spirit Lake,IA","-95.121813","43.407002"
"Sabattus,ME","-70.10755","44.1198"
"Auke Bay,AK","-134.700348","58.449413"
"Piermont,NY","-73.918205","41.040946"
"Hunters,WA","-118.077422","48.150398"
"Massena,NY","-74.89186","44.9281"
"Robertsdale,AL","-87.71193","30.5538"
"Altamont,NY","-74.030596","42.688731"
"Lincoln County,KS","-98.011859","38.929283"
"Bellefonte,PA","-77.773188","40.897823"
"Center,TX","-94.235334","31.780781"
"Mint Hill,NC","-80.64729","35.179589"
"Farmington,MN","-93.14196","44.640515"
"Ovilla,TX","-96.88639","32.526526"
"Frisco,CO","-106.133183","39.558929"
"Broward County,FL","-80.124153","26.621188"
"Northbridge,MA","-71.64951","42.15148"
"Eldora,IA","-93.141651","42.335289"
"National City,MI","-83.72332","44.23419"
"Springport,IN","-85.39414","40.04755"
"Teton National Park,WY","-106.98206","44.74765"
"Romney,WV","-78.758487","39.34487"
"Gwinn,MI","-87.439658","46.331119"
"Charleston,SC","-79.940844","32.780326"
"West point,GA","-85.077535","32.907328"
"Barstow,TX","-103.420615","31.453665"
"Trenton,OH","-84.45772","39.48089"
"Milton,WV","-82.134925","38.434487"
"Galesville,WI","-91.339528","44.094809"
"Collins,MO","-93.620259","37.898354"
"Chilton,WI","-88.185906","44.020561"
"Scottsville,KY","-86.188104","36.783817"
"Sterling,PA","-78.341962","40.830337"
"Lebanon,NH","-71.840883","43.967542"
"Northeastern,TX","-95.339413","30.162225"
"Columbia,IL","-90.16382","38.409442"
"Pelham,GA","-84.15185","31.12768"
"Worton,MD","-76.08165","39.308842"
"Frenchtown,NJ","-75.06156","40.52621"
"Burt,MI","-83.893403","43.263947"
"Jay Co. into Wells Co.,IN","-85.539954","38.737086"
"Pound Ridge,NY","-73.568126","41.208519"
"Charubusco,NY","-73.932053","44.916842"
"Carpentersville,IL","-88.297238","42.125008"
"Caldwell,ID","-116.65629","43.661908"
"Grove Land,CA","-121.554459","39.121791"
"Bowmansville,PA","-76.016233","40.198042"
"Elkader,IA","-91.408507","42.842609"
"Genoa,OH","-83.352477","41.524657"
"Berlin,PA","-78.981234","39.942768"
"Novinger,MO","-92.705779","40.254906"
"Rose City,MI","-84.11667","44.42141"
"Souderton,PA","-75.341026","40.288379"
"Norman,OK","-97.44451","35.208566"
"Brooksville,ME","-68.765568","44.337581"
"Los Molinos,CA","-122.09805","40.0268"
"Wilton,NH","-71.73784","42.84704"
"Dane County,WI","-89.498061","43.25044"
"Sylmar,CA","-118.382262","34.326674"
"Boiling Springs,SC","-81.981773","35.046508"
"Sunrise Beach Village,TX","-98.410027","30.599632"
"Bismarck,MO","-90.59839","37.753919"
"Virginia,","-90.176415","39.958003"
"Bright In,IN","-84.849761","39.155746"
"Floyd Knobs,IN","-87.507624","38.653739"
"Deer Creek,CA","-121.60634","40.370532"
"Millersburg,MO","-92.123516","38.898651"
"Lincoln,CA","-121.327143","38.929305"
"Moab,UT","-109.54019","38.5804"
"Nuevo Laredo,TX","-97.052566","32.600934"
"Newfields,NH","-70.978211","43.037363"
"Ashland,OH","-82.296131","40.826965"
"Gilbert,AZ","-111.815281","33.335401"
"Collbran,CO","-107.929135","39.205633"
"Paola,KS","-94.880328","38.577932"
"Wellston,OH","-82.553489","39.116467"
"Weston,CO","-104.795074","37.190046"
"Lakeview,OH","-83.92023","40.501851"
"Terre haute outskirts,IN","-87.267247","39.484861"
"Doniphan,MO","-90.810644","36.650121"
"Mounds,IL","-89.19785","37.11422"
"Lackawanna County,PA","-75.424824","40.110926"
"Texas City,IL","-87.908808","38.996283"
"Riverside,NJ","-74.948936","40.029586"
"Cheshire,CT","-72.927507","41.365709"
"West Liberty,IA","-91.26071","41.56919"
"Pateros,WA","-119.9034","48.05098"
"Hilltop,NJ","-75.067394","39.824558"
"Teasdale,UT","-111.464123","38.272761"
"Greenbank,WA","-122.57612","48.100424"
"New Church,VA","-75.53104","37.97901"
"Sea Bright,NJ","-73.974026","40.361499"
"Kingman,KS","-98.130432","37.596364"
"San Diego,CA","-117.170912","32.724103"
"Lacona,NH","-71.458041","43.50628"
"Lowell,AR","-94.13076","36.25535"
"East Otis,MA","-73.051661","42.190904"
"Myersville,MD","-77.556275","39.550036"
"East Berlin,PA","-76.97859","39.9376"
"Porum,OK","-95.26552","35.35621"
"Orefield,PA","-75.621885","40.629605"
"Port Clinton,OH","-83.050219","41.558318"
"Mauk,GA","-84.42103","32.50181"
"Sponk,NY","-72.326388","41.030989"
"White Pine,TN","-83.299826","36.077612"
"Vero  Beach,FL","-80.40294","27.638005"
"Caribou,CA","-121.158894","40.006256"
"Hosford,FL","-84.79797","30.38658"
"Bessemer,PA","-79.555039","40.128128"
"Griffith,IN","-87.42365","41.52837"
"Watauga,TX","-97.254737","32.857906"
"Harvey,MI","-87.354307","46.494657"
"Goldfield,NV","-117.23563","37.70854"
"Driscoll,TX","-97.74861","27.67447"
"New Gloucester,ME","-70.299687","43.967474"
"Perryopolis,PA","-79.775594","40.064564"
"Forney,TX","-96.450819","32.723931"
"Town and Country,MO","-90.463453","38.612275"
"Morrowville,KS","-97.172061","39.885808"
"East  Longmeadow,MA","-72.49874","42.062009"
"Geyserville,CA","-123.006531","38.707323"
"East Wilton,ME","-70.19284","44.61589"
"Old Tappan,NJ","-73.991249","41.010653"
"Old Station,CA","-121.449467","40.658943"
"Deer Field,NY","-72.348554","40.913183"
"Brookville,PA","-79.081609","41.162735"
"Vermontville,MI","-85.004661","42.639932"
"Del Mar,CA","-117.26531","32.95949"
"Elizabethtown,NC","-78.60529","34.62934"
"Sheffield,PA","-79.032776","41.68338"
"Jefferson,CO","-105.686535","39.27593"
"Lawndale,CA","-118.351813","33.88856"
"Moravia,TX","-96.984983","29.589681"
"San Francisco,TX","-93.775486","30.09848"
"Hazelton,ND","-100.337283","46.517223"
"Ninilchik,AK","-151.517286","60.04914"
"West Natcoke,PA","-79.727237","40.201808"
"Lind,WI","-91.536163","44.827845"
"Bobtown,PA","-79.98145","39.76119"
"Prescott,WA","-118.455541","46.354972"
"Yelm,WA","-122.562689","46.882364"
"Chippewa Falls,WI","-91.319492","44.958689"
"it was in the middle of no where,GA","-83.741609","30.965341"
"Maltby,WA","-121.986472","47.955603"
"Latham,NY","-73.779714","42.752928"
"Corning,CA","-122.17916","39.92766"
"Columbia Falls,MT","-114.18152","48.37246"
"Freeland,MI","-84.102426","43.496884"
"Morning Sun,IA","-91.291067","41.135562"
"Enon,OH","-83.933431","39.857967"
"Naples,FL","-81.79481","26.142036"
"Merrill,IA","-96.24891","42.71999"
"Mount Pleasant,TX","-94.984645","33.22101"
"Basking Ridge,NJ","-74.573001","40.682651"
"Belair,MD","-78.748964","39.661654"
"Renfrew,","-4.3888761","55.8775733"
"Portsmouth area,NH","-70.7835","43.089227"
"Clear Creek East Resort,NE","-96.064282","41.132525"
"New Baden,IL","-89.70065","38.53505"
"Decatur,IL","-88.946486","39.839477"
"Frankenmuth,MI","-83.756467","43.353763"
"Newport,OH","-84.369671","40.295881"
"Duncan,AZ","-109.215723","32.881003"
"Sebring,OH","-81.021736","40.920492"
"Puna,HI","-156.685664","20.882139"
"Clintonville,WI","-88.76232","44.62053"
"Menard,TX","-99.78049","30.918307"
"Theresa,NY","-75.767059","44.220448"
"Long Lane,MO","-93.018874","37.6596"
"Boyes Hot Springs,CA","-122.989975","38.463088"
"Chawton, Hampshire,","-0.9870426","51.1342729"
"Valley Village,CA","-118.399795","34.165783"
"Lake View,OR","-120.344869","42.18867"
"Beach Haven West,NJ","-74.231807","39.669841"
"Austinburg,OH","-80.856463","41.772459"
"Andover,NJ","-74.74211","40.98593"
"Pi̱on Hills,CA","-116.61791","33.061211"
"Waterford,PA","-79.997581","41.970601"
"St. Clair,MI","-84.767911","43.937677"
"Mount Vernon,OH","-82.481346","40.37066"
"Ocean City,NJ","-74.604409","39.24853"
"Holy Beach,LA","-93.301948","29.778662"
"Colmesneil,TX","-94.391575","30.900651"
"New Baltimore,NY","-73.788241","42.444198"
"Eagar,AZ","-109.293952","34.107708"
"Wizard Wells,TX","-97.970317","33.200393"
"Willsboro,NY","-73.39207","44.35727"
"Portage,MI","-85.563901","42.193793"
"Orinda,CA","-122.17969","37.87715"
"Level Cross,NC","-79.807809","35.889025"
"Hawaii's Volcano National Park,HI","-155.21433","19.44072"
"Ellendale,DE","-75.4227","38.80706"
"York,PA","-76.727139","39.962998"
"Westport,OR","-123.374848","46.132611"
"Stonewall,OK","-96.52735","34.651102"
"Ellendale,MN","-93.286367","43.927861"
"DeRidder,LA","-93.28905","30.84631"
"Pinebluff,NC","-79.466296","35.100733"
"Bridgewater, Somerset,","-3","51.083333"
"Lenore,WV","-82.194528","37.837065"
"NV,CA","-117.148783","33.801262"
"Mckeesport,PA","-76.20801","39.765105"
"Belton,MO","-94.532397","38.784041"
"North Fort Myers,FL","-81.912454","26.693048"
"Pyote,TX","-103.126666","31.538694"
"Portland,TX","-97.32388","27.87725"
"Wallingford,KY","-83.558464","38.387403"
"Savannah,GA","-81.088261","32.074679"
"La Mesa,CA","-116.998102","32.76105"
"Fort Larome,OH","-84.111894","40.76397"
"Clifton,OH","-83.8256","39.797001"
"Concord,NC","-78.517812","34.971283"
"Hydes,MD","-76.471736","39.481685"
"Manoa Valley,HI","-159.701949","21.962769"
"Vermilion,OH","-82.401637","41.380755"
"Hooper,CO","-105.8753","37.74278"
"Union Gap,WA","-120.475064","46.557349"
"Frederick,CO","-104.9372","40.09915"
"Alta,UT","-111.637979","40.588839"
"Tom,OK","-94.572986","33.735947"
"Monticello,IA","-91.18709","42.23834"
"Clearwater,MN","-94.04887","45.41941"
"Volcano,HI","-155.250569","19.440523"
"Powers,MI","-87.52596","45.68997"
"Oliver Springs,TN","-84.440586","36.049427"
"Ridgeway,SC","-80.926792","34.306879"
"Longboat Key,FL","-82.65899","27.41254"
"LeRoy,KS","-98.688952","39.110363"
"Milroy,PA","-77.493466","40.740026"
"New Haven,CT","-72.927507","41.365709"
"Potomac Falls,VA","-78.387883","36.66062"
"Sherwood,MD","-76.326606","38.745387"
"Oakland,NE","-96.401432","41.845492"
"Berry Creek,CA","-121.383744","39.653813"
"Kipahulu,HI","-156.058611","20.656667"
"Plainview,NY","-73.47319","40.78325"
"Tomaball,TX","-95.616748","30.05433"
"Yermo,CA","-116.82031","34.90498"
"Manilla,IA","-95.222803","41.968254"
"Enfield,ME","-68.568358","45.248945"
"Mont Alto,PA","-77.55832","39.84426"
"Orcas Island,WA","-122.945622","48.616886"
"Quincy,FL","-84.63183","30.555675"
"Charles City,IA","-92.789058","43.059926"
"Warrensburg,NY","-73.859928","43.570457"
"Carbon Hill,AL","-87.52612","33.89177"
"Pittston,PA","-75.738725","41.29823"
"Brandon,SD","-96.57199","43.5947"
"Bridgeport,IL","-87.76003","38.70588"
"Kindred,ND","-97.050584","46.673526"
"South Brunswick,NJ","-74.359842","40.39662"
"Lake Du Bay,WI","-91.579323","44.458299"
"Livingston,MT","-110.369054","45.530664"
"Alto,TN","-85.953036","35.270637"
"Helena,AR","-90.59177","34.52955"
"Melbourne Beach,FL","-80.56033","28.06835"
"Irmo,SC","-81.18315","34.08598"
"Brush Prairie,WA","-122.477093","45.731631"
"Shakopee,MN","-93.51944","44.79861"
"Moreauville,LA","-91.874829","31.09884"
"Kingsford Heights,IN","-86.691914","41.480172"
"Meteor Crater,AZ","-110.923235","31.445123"
"Medina,NY","-78.359871","43.239442"
"Mattawan,MI","-85.805041","42.244501"
"Whitehall,PA","-77.109427","39.790932"
"Tarryall Reservoir,CO","-105.569297","39.208264"
"Marshall Creek,PA","-80.197773","40.387077"
"North East,MD","-75.94133","39.60011"
"Carbondale,KS","-95.706138","38.811675"
"New Effington,SD","-96.92036","45.85635"
"Ashby,MA","-71.82035","42.67787"
"North St. Paul,MN","-92.637971","47.662014"
"Bedford,NH","-71.535515","42.93743"
"Monrovia,CA","-118.000482","34.1528"
"Point Pleasent,NJ","-74.084164","40.089483"
"Cameron,WI","-91.74406","45.40857"
"Farmington,NH","-71.07267","43.39988"
"Delmont,NJ","-74.9499","39.21428"
"Kenesaw,NE","-98.610696","40.611581"
"S.M,CA","-124.187108","40.818976"
"Oldbridge,NJ","-74.314319","40.407319"
"Jordan Valley,OR","-117.469061","42.951169"
"Frostproof,FL","-81.55934","27.72938"
"Barton Hills,MI","-83.76883","42.321982"
"Voorhees,NJ","-74.953498","39.848539"
"Arlington,MA","-71.167083","42.417695"
"San Clemente,CA","-117.606843","33.42362"
"Hertel,WI","-92.153743","45.799612"
"Melvin,IL","-88.24783","40.56753"
"Pleasant Valley,CT","-72.990647","41.93937"
"Athol,ID","-116.686007","47.922361"
"El Paso,IL","-89.106751","40.684846"
"Fairmont,WV","-80.221282","39.494115"
"Dell,UT","-112.325981","40.529482"
"Quartz Hill,CA","-118.239005","34.60411"
"I-84 Westbound,MA","-70.966155","42.091767"
"New Buffalo,MI","-86.746022","41.79273"
"Orange,TX","-93.864976","30.071743"
"Kent,","0.7105077","51.2474823"
"Redondo beach,CA","-118.387124","33.830006"
"Breese,IL","-89.52961","38.640028"
"Glen Mills,PA","-75.483224","39.902633"
"Ojai,CA","-119.310134","34.5302"
"Landingville,PA","-76.229623","40.722587"
"Abbeville,LA","-92.241595","29.946603"
"Moulton,AL","-87.299281","34.492894"
"Peshastin,WA","-120.596146","47.545758"
"Poolesville,MD","-77.403211","39.123705"
"Benson,AZ","-110.262611","32.035885"
"Bucyrus,OH","-82.973876","40.832674"
"East Longmeadow,MA","-72.49874","42.062009"
"Pink Hill,NC","-77.694287","35.057332"
"Mule Creek Canyon,OR","-121.823828","42.894247"
"Gibson City,IL","-88.3846","40.45843"
"Mashpee,MA","-70.48114","41.64844"
"Crystal lake,IL","-88.320768","42.203618"
"Bates City,MO","-94.063718","38.974639"
"Hamburg,PA","-75.98188","40.55565"
"Louisville St Mathewes,KY","-85.75809","38.193396"
"Avon,MA","-71.048216","42.126049"
"Turon,KS","-98.359075","37.822393"
"Auburn,NH","-71.343576","42.989151"
"Woodville,MS","-91.324666","31.175443"
"Waterloo,IA","-92.339209","42.441117"
"West Virginia,WV","-79.951903","39.641788"
"Holualoa,HI","-155.948308","19.618904"
"Clarion,PA","-79.38532","41.21479"
"Gasport,NY","-78.56623","43.208166"
"Conroe,TX","-95.438548","30.307375"
"Greenbush,MI","-83.338437","44.557782"
"Ladd,IL","-89.21897","41.38253"
"Liberty Twp,OH","-84.241446","39.664905"
"Hebbronville,TX","-98.692717","27.07069"
"Whitehall,AR","-90.523669","34.823642"
"Mount Pulaski,IL","-89.294027","39.989734"
"Dahlgren,VA","-77.039825","38.326218"
"Spartanburg,SC","-82.010697","34.934028"
"Elk,CA","-123.618031","39.076371"
"Ft. Smith,MT","-109.280209","45.19415"
"Oak Grove,MO","-94.12939","39.00501"
"Waynesburg,PA","-80.08057","39.87477"
"New Haven,VT","-73.197156","44.149509"
"Arp,TX","-95.067302","32.27795"
"East Moriches,NY","-72.75964","40.80923"
"Springfield,NH","-72.047018","43.493812"
"Adel,GA","-83.407143","31.151742"
"Sumrall,MS","-89.54229","31.41739"
"Navasota,TX","-96.008619","30.383369"
"Beaver,PA","-80.30478","40.69534"
"Laplata,MD","-76.959006","38.53185"
"Kibler,AR","-94.231598","35.430366"
"Upper Lake,CA","-122.89907","39.14551"
"Cowpens,SC","-81.83128","35.04921"
"Bokchito,OK","-96.141469","34.017405"
"Clarkton,NC","-78.592149","34.529167"
"Helena,MT","-112.21037","46.527398"
"Palatine,IL","-88.014072","42.097976"
"Lapeer,MI","-83.319558","43.121459"
"Carrollton,MO","-93.425127","39.405818"
"Middletown,PA","-79.620597","40.261737"
"Chetek,WI","-91.651","45.31413"
"Ferguson,MO","-90.305392","38.744218"
"Atlanta,TX","-94.242023","33.08447"
"Appleton,NY","-78.626944","43.291696"
"Leetsdale,PA","-80.20839","40.56312"
"Arcadia,CA","-118.026704","34.136258"
"Warrensburg,MO","-93.73605","38.76279"
"Livingston,CA","-120.750082","37.358769"
"Madeira,OH","-84.363551","39.190893"
"Marble Hill,GA","-84.830751","34.054445"
"New Castle,PA","-80.300736","40.964516"
"Waves,NC","-75.46849","35.56685"
"King's Canyon Park,CA","-121.905899","37.674458"
